item_id,agent_file,task_id,frame_index,confirmed_task
B2-0517,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,2,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0518,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,9,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0519,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,126,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0520,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,207,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0521,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,13,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0522,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,33,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0523,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,55,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0524,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,96,Find a white female kitten within 35 miles of zip 77494.
B2-0525,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,46,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0526,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,112,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0527,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,103,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0528,operator_results.json,1223b07536a87e0170ff87cbbebd1d3c,12,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10."
B2-0529,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,141,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0530,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,111,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0531,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,73,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0532,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,21,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0533,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,127,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0534,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,89,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0535,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,103,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0536,claude_computer_use_3.7_results.json,627f7a18d85f29a687234f1ade4585c2,7,Find the current league leader in total blocked shots.
B2-0537,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,85,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0538,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,72,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0539,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,15,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0540,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,78,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0541,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,55,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0542,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,17,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0543,operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,16,Compare the Acura CL 2003 with the ILX 2022.
B2-0544,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,117,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0545,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,130,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0546,operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,22,Find obedience trials in state of New York during the month of May.
B2-0547,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,324,Find Devin Booker's highest-scoring points per game playoff run.
B2-0548,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,191,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0549,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,149,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0550,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,175,Find a white female kitten within 35 miles of zip 77494.
B2-0551,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,128,Find Devin Booker's highest-scoring points per game playoff run.
B2-0552,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,116,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0553,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,116,Find Devin Booker's highest-scoring points per game playoff run.
B2-0554,operator_results.json,e43cbc8a0bf9e999884928d11006f894,7,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
B2-0555,operator_results.json,11857213ca01510f12813740afd59918,38,"Add the most top-selling Adidas men's basketball shoe in red, size 10 to my cart."
B2-0556,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,20,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0557,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,66,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0558,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,96,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0559,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,5,Find Devin Booker's highest-scoring points per game playoff run.
B2-0560,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,72,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0561,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,46,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0562,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,118,Find a white female kitten within 35 miles of zip 77494.
B2-0563,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,173,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0564,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,158,Find Devin Booker's highest-scoring points per game playoff run.
B2-0565,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,59,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0566,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,134,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0567,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,90,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0568,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,132,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0569,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,17,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0570,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,102,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0571,claude_computer_use_3.7_results.json,0a54069a0ef542e571d1fee7f39c93d5,20,Browse senior spayed/neutered dogs near zip code 90028.
B2-0572,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,14,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0573,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,156,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0574,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,145,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0575,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,154,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0576,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,93,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0577,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,137,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0578,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,142,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0579,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,35,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0580,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,67,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0581,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,60,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0582,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,319,Find Devin Booker's highest-scoring points per game playoff run.
B2-0583,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,22,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0584,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,138,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0585,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,108,Find a white female kitten within 35 miles of zip 77494.
B2-0586,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,4,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0587,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,32,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0588,claude_computer_use_3.7_results.json,627f7a18d85f29a687234f1ade4585c2,11,Find the current league leader in total blocked shots.
B2-0589,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,77,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0590,seeact_results.json,f2be37a9a60fbc25b6b11cf622d17352,8,Find obedience trials in state of New York during the month of May.
B2-0591,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,168,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0592,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,109,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0593,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,82,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0594,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,89,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0595,operator_results.json,11857213ca01510f12813740afd59918,15,"Add the most top-selling Adidas men's basketball shoe in red, size 10 to my cart."
B2-0596,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,118,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0597,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,80,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0598,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,157,Find Devin Booker's highest-scoring points per game playoff run.
B2-0599,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,172,Find Devin Booker's highest-scoring points per game playoff run.
B2-0600,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,7,Find a white female kitten within 35 miles of zip 77494.
B2-0601,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,176,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0602,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,100,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0603,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,81,Find a white female kitten within 35 miles of zip 77494.
B2-0604,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,92,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0605,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,146,Find Devin Booker's highest-scoring points per game playoff run.
B2-0606,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,59,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0607,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,42,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0608,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,44,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0609,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,39,Find a white female kitten within 35 miles of zip 77494.
B2-0610,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,293,Find Devin Booker's highest-scoring points per game playoff run.
B2-0611,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,177,Find a white female kitten within 35 miles of zip 77494.
B2-0612,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,84,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0613,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,272,Find Devin Booker's highest-scoring points per game playoff run.
B2-0614,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,22,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0615,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,102,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0616,operator_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,15,Pass the first trending chess puzzle.
B2-0617,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,113,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0618,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,54,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0619,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,149,Find a white female kitten within 35 miles of zip 77494.
B2-0620,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,67,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0621,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,57,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0622,browser_use_results.json,dcd26e662a616d373ddd339747c6ce5b,4,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
B2-0623,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,298,Find Devin Booker's highest-scoring points per game playoff run.
B2-0624,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,94,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0625,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,182,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0626,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,152,Find a white female kitten within 35 miles of zip 77494.
B2-0627,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,94,Find a white female kitten within 35 miles of zip 77494.
B2-0628,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,111,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0629,claude_computer_use_3.7_results.json,0a54069a0ef542e571d1fee7f39c93d5,5,Browse senior spayed/neutered dogs near zip code 90028.
B2-0630,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,178,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0631,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,38,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0632,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,65,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0633,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,45,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0634,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,71,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0635,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,29,Find a white female kitten within 35 miles of zip 77494.
B2-0636,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,49,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0637,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,117,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0638,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,155,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0639,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,76,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0640,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,51,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0641,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,47,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0642,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,158,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0643,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,171,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0644,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,64,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0645,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,30,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0646,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,157,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0647,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,60,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0648,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,167,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0649,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,114,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0650,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,89,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0651,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,154,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0652,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,48,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0653,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,88,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0654,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,121,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0655,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,7,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0656,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,49,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0657,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,177,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0658,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,318,Find Devin Booker's highest-scoring points per game playoff run.
B2-0659,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,105,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0660,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,61,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0661,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,40,Find a white female kitten within 35 miles of zip 77494.
B2-0662,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,76,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0663,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,17,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0664,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,125,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0665,operator_results.json,e43cbc8a0bf9e999884928d11006f894,52,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
B2-0666,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,173,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0667,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,57,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
