role,agent_file,task_id,n_scored,n_qualified,n_discard,hit_cap,confirmed_task,frame_index,in_discard,reason
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",102,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",103,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",106,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",107,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",108,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",109,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",110,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",111,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",113,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",115,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",116,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",117,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",118,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",119,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",120,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",123,1,all_discard
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",37,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",71,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",29,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",19,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",50,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",17,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",72,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",6,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",52,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",44,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",42,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",25,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",60,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",79,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",68,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",32,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",78,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",21,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",75,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",15,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",14,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",49,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",36,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",73,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",46,0,matched_keep
cap_hit,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,126,76,26,1,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",12,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",434,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",443,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",452,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",464,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",467,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",473,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",474,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",479,1,all_discard
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",328,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",94,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",19,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",228,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",384,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",16,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",312,0,matched_keep
cap_hit,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,481,58,8,1,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access.",317,0,matched_keep
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",65,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",66,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",67,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",68,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",69,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",70,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",71,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",72,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",73,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",74,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",75,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",76,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",78,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",79,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",80,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",81,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",82,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",83,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",84,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",85,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",86,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",87,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",89,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",92,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",93,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",94,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",95,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",96,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",97,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",101,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",102,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",103,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",104,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",105,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",106,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",108,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",109,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",111,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",112,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",114,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",115,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",116,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",117,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",118,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",120,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",121,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",122,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",123,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",124,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",125,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",127,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",131,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",132,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",133,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",134,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",135,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",137,1,all_discard
cap_hit,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,212,172,122,1,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder.",138,1,all_discard
