agent_file,task_id,T,n_scored,n_qualified,n_keep,n_discard,hit_cap
claude_computer_use_3.5_results.json,987bad7c6d4726d64232a8a1c3386888,2,9,4,4,0,0
claude_computer_use_3.5_results.json,987bad7c6d4726d64232a8a1c3386888,3,9,1,1,0,0
claude_computer_use_3.5_results.json,987bad7c6d4726d64232a8a1c3386888,4,9,0,0,0,0
claude_computer_use_3.5_results.json,99daaed9a83c266341d28aa40067d376,2,7,4,4,0,0
claude_computer_use_3.5_results.json,99daaed9a83c266341d28aa40067d376,3,7,3,3,0,0
claude_computer_use_3.5_results.json,99daaed9a83c266341d28aa40067d376,4,7,0,0,0,0
claude_computer_use_3.5_results.json,9af05e392cf3f5a8ff17aa764ba5bda6,2,10,4,4,0,0
claude_computer_use_3.5_results.json,9af05e392cf3f5a8ff17aa764ba5bda6,3,10,3,3,0,0
claude_computer_use_3.5_results.json,9af05e392cf3f5a8ff17aa764ba5bda6,4,10,0,0,0,0
claude_computer_use_3.5_results.json,9b5dfe54a1c14c5c6336bae7374c3bb5,2,23,5,5,0,0
claude_computer_use_3.5_results.json,9b5dfe54a1c14c5c6336bae7374c3bb5,3,23,4,4,0,0
claude_computer_use_3.5_results.json,9b5dfe54a1c14c5c6336bae7374c3bb5,4,23,0,0,0,0
claude_computer_use_3.5_results.json,9bb63ad0e38d5691a618932a8b31c05a,2,8,0,0,0,0
claude_computer_use_3.5_results.json,9bb63ad0e38d5691a618932a8b31c05a,3,8,0,0,0,0
claude_computer_use_3.5_results.json,9bb63ad0e38d5691a618932a8b31c05a,4,8,0,0,0,0
claude_computer_use_3.5_results.json,9c04b71bb8db6cf8e743b2290cbc8797,2,13,3,3,0,0
claude_computer_use_3.5_results.json,9c04b71bb8db6cf8e743b2290cbc8797,3,13,3,3,0,0
claude_computer_use_3.5_results.json,9c04b71bb8db6cf8e743b2290cbc8797,4,13,2,2,0,0
claude_computer_use_3.5_results.json,9c97bab9c2abfb90a426cbe9addae8d0,2,6,4,4,0,0
claude_computer_use_3.5_results.json,9c97bab9c2abfb90a426cbe9addae8d0,3,6,2,2,0,0
claude_computer_use_3.5_results.json,9c97bab9c2abfb90a426cbe9addae8d0,4,6,1,1,0,0
claude_computer_use_3.5_results.json,9d090a15c214eb070d9caa8a034d03c1,2,8,6,6,0,0
claude_computer_use_3.5_results.json,9d090a15c214eb070d9caa8a034d03c1,3,8,5,5,0,0
claude_computer_use_3.5_results.json,9d090a15c214eb070d9caa8a034d03c1,4,8,2,2,0,0
claude_computer_use_3.5_results.json,9d09bc948462db032bac98968b11b008,2,7,4,4,0,0
claude_computer_use_3.5_results.json,9d09bc948462db032bac98968b11b008,3,7,3,3,0,0
claude_computer_use_3.5_results.json,9d09bc948462db032bac98968b11b008,4,7,2,2,0,0
claude_computer_use_3.5_results.json,9d46ccb915eff39ee1ae1e7328f5f20d,2,10,9,9,0,0
claude_computer_use_3.5_results.json,9d46ccb915eff39ee1ae1e7328f5f20d,3,10,9,9,0,0
claude_computer_use_3.5_results.json,9d46ccb915eff39ee1ae1e7328f5f20d,4,10,1,1,0,0
claude_computer_use_3.5_results.json,9ed3827266b3b804f485859c3d00401e,2,10,2,2,0,0
claude_computer_use_3.5_results.json,9ed3827266b3b804f485859c3d00401e,3,10,0,0,0,0
claude_computer_use_3.5_results.json,9ed3827266b3b804f485859c3d00401e,4,10,0,0,0,0
claude_computer_use_3.5_results.json,9ef1a8972f375db59c0e6329e11b7939,2,10,8,8,0,0
claude_computer_use_3.5_results.json,9ef1a8972f375db59c0e6329e11b7939,3,10,7,7,0,0
claude_computer_use_3.5_results.json,9ef1a8972f375db59c0e6329e11b7939,4,10,1,1,0,0
claude_computer_use_3.5_results.json,9f1cba613830ca1c6a58f9498c06e679,2,7,4,4,0,0
claude_computer_use_3.5_results.json,9f1cba613830ca1c6a58f9498c06e679,3,7,3,3,0,0
claude_computer_use_3.5_results.json,9f1cba613830ca1c6a58f9498c06e679,4,7,2,2,0,0
claude_computer_use_3.5_results.json,a0a18ca6a3529f3e97c771aadd42d3a0,2,17,3,3,0,0
claude_computer_use_3.5_results.json,a0a18ca6a3529f3e97c771aadd42d3a0,3,17,2,2,0,0
claude_computer_use_3.5_results.json,a0a18ca6a3529f3e97c771aadd42d3a0,4,17,0,0,0,0
claude_computer_use_3.5_results.json,a11ecdff735b51372d536c866011af6f,2,4,3,3,0,0
claude_computer_use_3.5_results.json,a11ecdff735b51372d536c866011af6f,3,4,3,3,0,0
claude_computer_use_3.5_results.json,a11ecdff735b51372d536c866011af6f,4,4,2,2,0,0
claude_computer_use_3.5_results.json,a13e4231a3d6a7000c622c56448d97ba,2,7,4,4,0,0
claude_computer_use_3.5_results.json,a13e4231a3d6a7000c622c56448d97ba,3,7,4,4,0,0
claude_computer_use_3.5_results.json,a13e4231a3d6a7000c622c56448d97ba,4,7,0,0,0,0
claude_computer_use_3.5_results.json,a172a5d9ffaf5ef02bd550ec4fe24e6d,2,4,3,3,0,0
claude_computer_use_3.5_results.json,a172a5d9ffaf5ef02bd550ec4fe24e6d,3,4,3,3,0,0
claude_computer_use_3.5_results.json,a172a5d9ffaf5ef02bd550ec4fe24e6d,4,4,3,3,0,0
claude_computer_use_3.5_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,2,15,11,11,0,0
claude_computer_use_3.5_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,3,15,9,9,0,0
claude_computer_use_3.5_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,4,15,7,7,0,0
claude_computer_use_3.5_results.json,a5c87cc1c94a090c9a8dc2c8b6a125d0,2,3,1,1,0,0
claude_computer_use_3.5_results.json,a5c87cc1c94a090c9a8dc2c8b6a125d0,3,3,1,1,0,0
claude_computer_use_3.5_results.json,a5c87cc1c94a090c9a8dc2c8b6a125d0,4,3,0,0,0,0
claude_computer_use_3.5_results.json,a69d2934fe54fef165490a5a2d95bf38,2,5,0,0,0,0
claude_computer_use_3.5_results.json,a69d2934fe54fef165490a5a2d95bf38,3,5,0,0,0,0
claude_computer_use_3.5_results.json,a69d2934fe54fef165490a5a2d95bf38,4,5,0,0,0,0
claude_computer_use_3.5_results.json,a6f0434ce6aff5f9b03681241b03ad82,2,15,5,5,0,0
claude_computer_use_3.5_results.json,a6f0434ce6aff5f9b03681241b03ad82,3,15,5,5,0,0
claude_computer_use_3.5_results.json,a6f0434ce6aff5f9b03681241b03ad82,4,15,0,0,0,0
claude_computer_use_3.5_results.json,a7a73c8fa75441fc76df9746c327bdd6,2,5,1,1,0,0
claude_computer_use_3.5_results.json,a7a73c8fa75441fc76df9746c327bdd6,3,5,1,1,0,0
claude_computer_use_3.5_results.json,a7a73c8fa75441fc76df9746c327bdd6,4,5,0,0,0,0
claude_computer_use_3.5_results.json,a8b9edd598561d2de901864d5f40fe67,2,10,10,10,0,0
claude_computer_use_3.5_results.json,a8b9edd598561d2de901864d5f40fe67,3,10,6,6,0,0
claude_computer_use_3.5_results.json,a8b9edd598561d2de901864d5f40fe67,4,10,0,0,0,0
claude_computer_use_3.5_results.json,a96fca87a17d792644e736d1d10d3cbe,2,9,5,5,0,0
claude_computer_use_3.5_results.json,a96fca87a17d792644e736d1d10d3cbe,3,9,4,4,0,0
claude_computer_use_3.5_results.json,a96fca87a17d792644e736d1d10d3cbe,4,9,0,0,0,0
claude_computer_use_3.5_results.json,aa4b5cb7114fcc138ade82b4b9716d24,2,7,2,2,0,0
claude_computer_use_3.5_results.json,aa4b5cb7114fcc138ade82b4b9716d24,3,7,0,0,0,0
claude_computer_use_3.5_results.json,aa4b5cb7114fcc138ade82b4b9716d24,4,7,0,0,0,0
claude_computer_use_3.5_results.json,aafd1fddea1558466ac6133934d35156,2,7,5,5,0,0
claude_computer_use_3.5_results.json,aafd1fddea1558466ac6133934d35156,3,7,5,5,0,0
claude_computer_use_3.5_results.json,aafd1fddea1558466ac6133934d35156,4,7,0,0,0,0
claude_computer_use_3.5_results.json,ab6ee3b83aab6cd283320f5e01003cff,2,10,6,6,0,0
claude_computer_use_3.5_results.json,ab6ee3b83aab6cd283320f5e01003cff,3,10,6,6,0,0
claude_computer_use_3.5_results.json,ab6ee3b83aab6cd283320f5e01003cff,4,10,0,0,0,0
claude_computer_use_3.5_results.json,ade4c09ad3fdb1607209750924cd232f,2,5,3,3,0,0
claude_computer_use_3.5_results.json,ade4c09ad3fdb1607209750924cd232f,3,5,2,2,0,0
claude_computer_use_3.5_results.json,ade4c09ad3fdb1607209750924cd232f,4,5,2,2,0,0
claude_computer_use_3.5_results.json,afcebfed28bea091d58f49ea6cb8194b,2,5,2,2,0,0
claude_computer_use_3.5_results.json,afcebfed28bea091d58f49ea6cb8194b,3,5,2,2,0,0
claude_computer_use_3.5_results.json,afcebfed28bea091d58f49ea6cb8194b,4,5,1,1,0,0
claude_computer_use_3.5_results.json,b1ce968a361e1088ce8d2ade6c2c9af0,2,6,3,3,0,0
claude_computer_use_3.5_results.json,b1ce968a361e1088ce8d2ade6c2c9af0,3,6,3,3,0,0
claude_computer_use_3.5_results.json,b1ce968a361e1088ce8d2ade6c2c9af0,4,6,0,0,0,0
claude_computer_use_3.5_results.json,b2f4fde2fce122a93c7b578086cb0585,2,3,0,0,0,0
claude_computer_use_3.5_results.json,b2f4fde2fce122a93c7b578086cb0585,3,3,0,0,0,0
claude_computer_use_3.5_results.json,b2f4fde2fce122a93c7b578086cb0585,4,3,0,0,0,0
claude_computer_use_3.5_results.json,b320c68bffc1f3c7f2a8dc9d5478fb27,2,14,11,11,0,0
claude_computer_use_3.5_results.json,b320c68bffc1f3c7f2a8dc9d5478fb27,3,14,8,8,0,0
claude_computer_use_3.5_results.json,b320c68bffc1f3c7f2a8dc9d5478fb27,4,14,3,3,0,0
claude_computer_use_3.5_results.json,b3a7da968de13bbdcaed12ffe4993df6,2,5,0,0,0,0
claude_computer_use_3.5_results.json,b3a7da968de13bbdcaed12ffe4993df6,3,5,0,0,0,0
claude_computer_use_3.5_results.json,b3a7da968de13bbdcaed12ffe4993df6,4,5,0,0,0,0
claude_computer_use_3.5_results.json,b3f8bd9198d9d157e0848109563c4b23,2,3,0,0,0,0
claude_computer_use_3.5_results.json,b3f8bd9198d9d157e0848109563c4b23,3,3,0,0,0,0
claude_computer_use_3.5_results.json,b3f8bd9198d9d157e0848109563c4b23,4,3,0,0,0,0
claude_computer_use_3.5_results.json,b4aa7315e31dfcdc52baf7771be260c9,2,30,23,23,0,0
claude_computer_use_3.5_results.json,b4aa7315e31dfcdc52baf7771be260c9,3,30,18,18,0,0
claude_computer_use_3.5_results.json,b4aa7315e31dfcdc52baf7771be260c9,4,30,1,1,0,0
claude_computer_use_3.5_results.json,b64f938af842f6a1b4489d0e49a785a7,2,10,9,9,0,0
claude_computer_use_3.5_results.json,b64f938af842f6a1b4489d0e49a785a7,3,10,9,9,0,0
claude_computer_use_3.5_results.json,b64f938af842f6a1b4489d0e49a785a7,4,10,5,5,0,0
claude_computer_use_3.5_results.json,b69eb4de621e9e265676daac44938f3f,2,7,4,4,0,0
claude_computer_use_3.5_results.json,b69eb4de621e9e265676daac44938f3f,3,7,4,4,0,0
claude_computer_use_3.5_results.json,b69eb4de621e9e265676daac44938f3f,4,7,2,2,0,0
claude_computer_use_3.5_results.json,b6d10e9bd19b4009a02dea0e98f4e1ae,2,6,4,4,0,0
claude_computer_use_3.5_results.json,b6d10e9bd19b4009a02dea0e98f4e1ae,3,6,3,3,0,0
claude_computer_use_3.5_results.json,b6d10e9bd19b4009a02dea0e98f4e1ae,4,6,3,3,0,0
claude_computer_use_3.5_results.json,b7258ee05d75e6c50673a59914db412e,2,12,2,2,0,0
claude_computer_use_3.5_results.json,b7258ee05d75e6c50673a59914db412e,3,12,0,0,0,0
claude_computer_use_3.5_results.json,b7258ee05d75e6c50673a59914db412e,4,12,0,0,0,0
claude_computer_use_3.5_results.json,b7a9a6b5d451164c09bbd27b670bc2ae,2,8,0,0,0,0
claude_computer_use_3.5_results.json,b7a9a6b5d451164c09bbd27b670bc2ae,3,8,0,0,0,0
claude_computer_use_3.5_results.json,b7a9a6b5d451164c09bbd27b670bc2ae,4,8,0,0,0,0
claude_computer_use_3.5_results.json,b922508886ded315c9835457a6eb43ea,2,9,1,1,0,0
claude_computer_use_3.5_results.json,b922508886ded315c9835457a6eb43ea,3,9,1,1,0,0
claude_computer_use_3.5_results.json,b922508886ded315c9835457a6eb43ea,4,9,1,1,0,0
claude_computer_use_3.5_results.json,b962927dfe03bf2274a54381127ed433,2,6,1,1,0,0
claude_computer_use_3.5_results.json,b962927dfe03bf2274a54381127ed433,3,6,0,0,0,0
claude_computer_use_3.5_results.json,b962927dfe03bf2274a54381127ed433,4,6,0,0,0,0
claude_computer_use_3.5_results.json,b99c02965196d51e80ac7539e33f335b,2,13,5,5,0,0
claude_computer_use_3.5_results.json,b99c02965196d51e80ac7539e33f335b,3,13,4,4,0,0
claude_computer_use_3.5_results.json,b99c02965196d51e80ac7539e33f335b,4,13,1,1,0,0
claude_computer_use_3.5_results.json,ba01ea557b73f864c35ebba0dd6f3cb2,2,3,1,1,0,0
claude_computer_use_3.5_results.json,ba01ea557b73f864c35ebba0dd6f3cb2,3,3,1,1,0,0
claude_computer_use_3.5_results.json,ba01ea557b73f864c35ebba0dd6f3cb2,4,3,0,0,0,0
claude_computer_use_3.5_results.json,ba2a469af584f16da93ce6a7430cf7e5,2,4,3,3,0,0
claude_computer_use_3.5_results.json,ba2a469af584f16da93ce6a7430cf7e5,3,4,2,2,0,0
claude_computer_use_3.5_results.json,ba2a469af584f16da93ce6a7430cf7e5,4,4,0,0,0,0
claude_computer_use_3.5_results.json,bb314cb80f0f8489135cbf59074d11e2,2,7,2,2,0,0
claude_computer_use_3.5_results.json,bb314cb80f0f8489135cbf59074d11e2,3,7,2,2,0,0
claude_computer_use_3.5_results.json,bb314cb80f0f8489135cbf59074d11e2,4,7,0,0,0,0
claude_computer_use_3.5_results.json,bb518416a786fdb9b9bbf0c78515595e,2,13,1,1,0,0
claude_computer_use_3.5_results.json,bb518416a786fdb9b9bbf0c78515595e,3,13,1,1,0,0
claude_computer_use_3.5_results.json,bb518416a786fdb9b9bbf0c78515595e,4,13,0,0,0,0
claude_computer_use_3.5_results.json,bb5d90e6f2fbc0ae146f7c1998c2b4a1,2,12,3,3,0,0
claude_computer_use_3.5_results.json,bb5d90e6f2fbc0ae146f7c1998c2b4a1,3,12,1,1,0,0
claude_computer_use_3.5_results.json,bb5d90e6f2fbc0ae146f7c1998c2b4a1,4,12,0,0,0,0
claude_computer_use_3.5_results.json,bbbc243b4f18a7a897f0bc84e11d293f,2,6,3,3,0,0
claude_computer_use_3.5_results.json,bbbc243b4f18a7a897f0bc84e11d293f,3,6,3,3,0,0
claude_computer_use_3.5_results.json,bbbc243b4f18a7a897f0bc84e11d293f,4,6,3,3,0,0
claude_computer_use_3.5_results.json,bc2ce7f206045dd2d322e5695a947219,2,11,5,5,0,0
claude_computer_use_3.5_results.json,bc2ce7f206045dd2d322e5695a947219,3,11,4,4,0,0
claude_computer_use_3.5_results.json,bc2ce7f206045dd2d322e5695a947219,4,11,1,1,0,0
claude_computer_use_3.5_results.json,bd1e3770b7181f6fce9c35e18caa9785,2,6,5,5,0,0
claude_computer_use_3.5_results.json,bd1e3770b7181f6fce9c35e18caa9785,3,6,4,4,0,0
claude_computer_use_3.5_results.json,bd1e3770b7181f6fce9c35e18caa9785,4,6,1,1,0,0
claude_computer_use_3.5_results.json,be9e7dca1222714571ef3d7d59d2a41c,2,6,0,0,0,0
claude_computer_use_3.5_results.json,be9e7dca1222714571ef3d7d59d2a41c,3,6,0,0,0,0
claude_computer_use_3.5_results.json,be9e7dca1222714571ef3d7d59d2a41c,4,6,0,0,0,0
claude_computer_use_3.5_results.json,bf3b311cc8dce16d3de844f4b5875dfd,2,5,3,3,0,0
claude_computer_use_3.5_results.json,bf3b311cc8dce16d3de844f4b5875dfd,3,5,2,2,0,0
claude_computer_use_3.5_results.json,bf3b311cc8dce16d3de844f4b5875dfd,4,5,2,2,0,0
claude_computer_use_3.5_results.json,bfa2de159be6978acf2702be31a2eeeb,2,6,5,5,0,0
claude_computer_use_3.5_results.json,bfa2de159be6978acf2702be31a2eeeb,3,6,3,3,0,0
claude_computer_use_3.5_results.json,bfa2de159be6978acf2702be31a2eeeb,4,6,2,2,0,0
claude_computer_use_3.5_results.json,c00437fd76a7a83b57f3dc4e5dbc41f8,2,6,4,4,0,0
claude_computer_use_3.5_results.json,c00437fd76a7a83b57f3dc4e5dbc41f8,3,6,3,3,0,0
claude_computer_use_3.5_results.json,c00437fd76a7a83b57f3dc4e5dbc41f8,4,6,1,1,0,0
claude_computer_use_3.5_results.json,c03ee2be3d73556ab789c0ad1cbd3451,2,4,0,0,0,0
claude_computer_use_3.5_results.json,c03ee2be3d73556ab789c0ad1cbd3451,3,4,0,0,0,0
claude_computer_use_3.5_results.json,c03ee2be3d73556ab789c0ad1cbd3451,4,4,0,0,0,0
claude_computer_use_3.5_results.json,c073ac1bcf40f84c599affc97edbc396,2,6,5,5,0,0
claude_computer_use_3.5_results.json,c073ac1bcf40f84c599affc97edbc396,3,6,5,5,0,0
claude_computer_use_3.5_results.json,c073ac1bcf40f84c599affc97edbc396,4,6,0,0,0,0
claude_computer_use_3.5_results.json,c09721cc937d4dcfb391a0bc2c574b28,2,6,2,2,0,0
claude_computer_use_3.5_results.json,c09721cc937d4dcfb391a0bc2c574b28,3,6,2,2,0,0
claude_computer_use_3.5_results.json,c09721cc937d4dcfb391a0bc2c574b28,4,6,1,1,0,0
claude_computer_use_3.5_results.json,c0fa2c0e622971955cabf5bcf7b777e8,2,7,7,7,0,0
claude_computer_use_3.5_results.json,c0fa2c0e622971955cabf5bcf7b777e8,3,7,7,7,0,0
claude_computer_use_3.5_results.json,c0fa2c0e622971955cabf5bcf7b777e8,4,7,3,3,0,0
claude_computer_use_3.5_results.json,c181f903ec1107b850032c17cad88393,2,8,7,7,0,0
claude_computer_use_3.5_results.json,c181f903ec1107b850032c17cad88393,3,8,7,7,0,0
claude_computer_use_3.5_results.json,c181f903ec1107b850032c17cad88393,4,8,4,4,0,0
claude_computer_use_3.5_results.json,c1d6ea6f2196d25782cc3646ff3090db,2,4,2,2,0,0
claude_computer_use_3.5_results.json,c1d6ea6f2196d25782cc3646ff3090db,3,4,2,2,0,0
claude_computer_use_3.5_results.json,c1d6ea6f2196d25782cc3646ff3090db,4,4,1,1,0,0
claude_computer_use_3.5_results.json,c2153fc053112e89c2f103869c4d6890,2,7,7,7,0,0
claude_computer_use_3.5_results.json,c2153fc053112e89c2f103869c4d6890,3,7,4,4,0,0
claude_computer_use_3.5_results.json,c2153fc053112e89c2f103869c4d6890,4,7,0,0,0,0
claude_computer_use_3.5_results.json,c3307a70bb12ebf56cc9ec926b368f15,2,5,3,3,0,0
claude_computer_use_3.5_results.json,c3307a70bb12ebf56cc9ec926b368f15,3,5,2,2,0,0
claude_computer_use_3.5_results.json,c3307a70bb12ebf56cc9ec926b368f15,4,5,2,2,0,0
claude_computer_use_3.5_results.json,c39d6c245f8243993e707d54d2f4acec,2,14,7,7,0,0
claude_computer_use_3.5_results.json,c39d6c245f8243993e707d54d2f4acec,3,14,5,5,0,0
claude_computer_use_3.5_results.json,c39d6c245f8243993e707d54d2f4acec,4,14,2,2,0,0
claude_computer_use_3.5_results.json,c3a333968fc3c43d7f2688f425a0d633,2,31,24,24,0,0
claude_computer_use_3.5_results.json,c3a333968fc3c43d7f2688f425a0d633,3,31,19,19,0,0
claude_computer_use_3.5_results.json,c3a333968fc3c43d7f2688f425a0d633,4,31,1,1,0,0
claude_computer_use_3.5_results.json,c43a7dccf5c44f7b45a821e712dd1970,2,6,3,3,0,0
claude_computer_use_3.5_results.json,c43a7dccf5c44f7b45a821e712dd1970,3,6,2,2,0,0
claude_computer_use_3.5_results.json,c43a7dccf5c44f7b45a821e712dd1970,4,6,0,0,0,0
claude_computer_use_3.5_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,2,5,3,3,0,0
claude_computer_use_3.5_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,3,5,3,3,0,0
claude_computer_use_3.5_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,4,5,2,2,0,0
claude_computer_use_3.5_results.json,c577a14301a725e09ccd269a3e0b271e,2,19,12,12,0,0
claude_computer_use_3.5_results.json,c577a14301a725e09ccd269a3e0b271e,3,19,7,7,0,0
claude_computer_use_3.5_results.json,c577a14301a725e09ccd269a3e0b271e,4,19,0,0,0,0
claude_computer_use_3.5_results.json,c698ff3fc0f6cbce39947c597ab5749b,2,4,3,3,0,0
claude_computer_use_3.5_results.json,c698ff3fc0f6cbce39947c597ab5749b,3,4,1,1,0,0
claude_computer_use_3.5_results.json,c698ff3fc0f6cbce39947c597ab5749b,4,4,0,0,0,0
claude_computer_use_3.5_results.json,c6c9dc6079677cef594cec2fa6b16602,2,15,8,8,0,0
claude_computer_use_3.5_results.json,c6c9dc6079677cef594cec2fa6b16602,3,15,2,2,0,0
claude_computer_use_3.5_results.json,c6c9dc6079677cef594cec2fa6b16602,4,15,0,0,0,0
claude_computer_use_3.5_results.json,c7c07ec10c668625a21ba64165d719bb,2,22,8,8,0,0
claude_computer_use_3.5_results.json,c7c07ec10c668625a21ba64165d719bb,3,22,3,3,0,0
claude_computer_use_3.5_results.json,c7c07ec10c668625a21ba64165d719bb,4,22,0,0,0,0
claude_computer_use_3.5_results.json,c801d1c951f59297f526bab84fa86c6e,2,8,1,1,0,0
claude_computer_use_3.5_results.json,c801d1c951f59297f526bab84fa86c6e,3,8,0,0,0,0
claude_computer_use_3.5_results.json,c801d1c951f59297f526bab84fa86c6e,4,8,0,0,0,0
claude_computer_use_3.5_results.json,c8c1ff115879b3afd14280beb1559b13,2,7,3,3,0,0
claude_computer_use_3.5_results.json,c8c1ff115879b3afd14280beb1559b13,3,7,3,3,0,0
claude_computer_use_3.5_results.json,c8c1ff115879b3afd14280beb1559b13,4,7,2,2,0,0
claude_computer_use_3.5_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,2,6,4,4,0,0
claude_computer_use_3.5_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,3,6,2,2,0,0
claude_computer_use_3.5_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,4,6,2,2,0,0
claude_computer_use_3.5_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,2,7,4,4,0,0
claude_computer_use_3.5_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,3,7,3,3,0,0
claude_computer_use_3.5_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,4,7,0,0,0,0
claude_computer_use_3.5_results.json,cad62d2be0c53f08a416457486b3db23,2,8,6,6,0,0
claude_computer_use_3.5_results.json,cad62d2be0c53f08a416457486b3db23,3,8,5,5,0,0
claude_computer_use_3.5_results.json,cad62d2be0c53f08a416457486b3db23,4,8,1,1,0,0
claude_computer_use_3.5_results.json,ce616721ce9aeda69890fbccb29677a6,2,7,6,6,0,0
claude_computer_use_3.5_results.json,ce616721ce9aeda69890fbccb29677a6,3,7,5,5,0,0
claude_computer_use_3.5_results.json,ce616721ce9aeda69890fbccb29677a6,4,7,0,0,0,0
claude_computer_use_3.5_results.json,cf757a775fa1224acfc7998489e199a8,2,13,11,11,0,0
claude_computer_use_3.5_results.json,cf757a775fa1224acfc7998489e199a8,3,13,5,5,0,0
claude_computer_use_3.5_results.json,cf757a775fa1224acfc7998489e199a8,4,13,1,1,0,0
claude_computer_use_3.5_results.json,cfafe3771369d1d261e9f7ecd44c296d,2,9,1,1,0,0
claude_computer_use_3.5_results.json,cfafe3771369d1d261e9f7ecd44c296d,3,9,1,1,0,0
claude_computer_use_3.5_results.json,cfafe3771369d1d261e9f7ecd44c296d,4,9,0,0,0,0
claude_computer_use_3.5_results.json,d02d236836924919f35f2438d9ed2374,2,26,8,8,0,0
claude_computer_use_3.5_results.json,d02d236836924919f35f2438d9ed2374,3,26,6,6,0,0
claude_computer_use_3.5_results.json,d02d236836924919f35f2438d9ed2374,4,26,2,2,0,0
claude_computer_use_3.5_results.json,d1807551297ac60ecaaabbd2a2ed301a,2,22,3,3,0,0
claude_computer_use_3.5_results.json,d1807551297ac60ecaaabbd2a2ed301a,3,22,2,2,0,0
claude_computer_use_3.5_results.json,d1807551297ac60ecaaabbd2a2ed301a,4,22,0,0,0,0
claude_computer_use_3.5_results.json,d1970c16271496cbbe166ecbecc0a1d8,2,7,5,5,0,0
claude_computer_use_3.5_results.json,d1970c16271496cbbe166ecbecc0a1d8,3,7,5,5,0,0
claude_computer_use_3.5_results.json,d1970c16271496cbbe166ecbecc0a1d8,4,7,3,3,0,0
claude_computer_use_3.5_results.json,d392e154c1c6ffbb26e2331c3afafc67,2,6,3,3,0,0
claude_computer_use_3.5_results.json,d392e154c1c6ffbb26e2331c3afafc67,3,6,3,3,0,0
claude_computer_use_3.5_results.json,d392e154c1c6ffbb26e2331c3afafc67,4,6,0,0,0,0
claude_computer_use_3.5_results.json,d4fb78b7e74508cd3b33f01cf9200997,2,30,7,7,0,0
claude_computer_use_3.5_results.json,d4fb78b7e74508cd3b33f01cf9200997,3,30,3,3,0,0
claude_computer_use_3.5_results.json,d4fb78b7e74508cd3b33f01cf9200997,4,30,0,0,0,0
claude_computer_use_3.5_results.json,d5c34bf39eb6096ae5d439325cde4d32,2,5,5,5,0,0
claude_computer_use_3.5_results.json,d5c34bf39eb6096ae5d439325cde4d32,3,5,5,5,0,0
claude_computer_use_3.5_results.json,d5c34bf39eb6096ae5d439325cde4d32,4,5,4,4,0,0
claude_computer_use_3.5_results.json,d71be72aa25c3eab8eea47a0e60382e2,2,7,7,7,0,0
claude_computer_use_3.5_results.json,d71be72aa25c3eab8eea47a0e60382e2,3,7,5,5,0,0
claude_computer_use_3.5_results.json,d71be72aa25c3eab8eea47a0e60382e2,4,7,3,3,0,0
claude_computer_use_3.5_results.json,d730f4ff450da1bd60a836163736ef6a,2,44,12,12,0,0
claude_computer_use_3.5_results.json,d730f4ff450da1bd60a836163736ef6a,3,44,6,6,0,0
claude_computer_use_3.5_results.json,d730f4ff450da1bd60a836163736ef6a,4,44,0,0,0,0
claude_computer_use_3.5_results.json,d7c955b47af68e01766fa86d0bee08a7,2,5,3,3,0,0
claude_computer_use_3.5_results.json,d7c955b47af68e01766fa86d0bee08a7,3,5,3,3,0,0
claude_computer_use_3.5_results.json,d7c955b47af68e01766fa86d0bee08a7,4,5,1,1,0,0
claude_computer_use_3.5_results.json,d8e2a81fa621ce4737e5ea85671b630e,2,8,6,6,0,0
claude_computer_use_3.5_results.json,d8e2a81fa621ce4737e5ea85671b630e,3,8,3,3,0,0
claude_computer_use_3.5_results.json,d8e2a81fa621ce4737e5ea85671b630e,4,8,0,0,0,0
claude_computer_use_3.5_results.json,d9a8689393effeed75ea0866e44e1def,2,8,3,3,0,0
claude_computer_use_3.5_results.json,d9a8689393effeed75ea0866e44e1def,3,8,2,2,0,0
claude_computer_use_3.5_results.json,d9a8689393effeed75ea0866e44e1def,4,8,2,2,0,0
claude_computer_use_3.5_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,2,11,2,2,0,0
claude_computer_use_3.5_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,3,11,1,1,0,0
claude_computer_use_3.5_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,4,11,0,0,0,0
claude_computer_use_3.5_results.json,da8f3823a827c7d3a492f383808e7912,2,28,15,15,0,0
claude_computer_use_3.5_results.json,da8f3823a827c7d3a492f383808e7912,3,28,7,7,0,0
claude_computer_use_3.5_results.json,da8f3823a827c7d3a492f383808e7912,4,28,0,0,0,0
